epoch,categorical_crossentropy,loss,val_categorical_crossentropy,val_loss
0,2.5967047214508057,2.5967047214508057,1.9128317832946777,1.9128317832946777
1,1.9950003623962402,1.9950003623962402,1.5392030477523804,1.5392030477523804
2,1.8206504583358765,1.8206504583358765,1.4338011741638184,1.4338011741638184
3,1.7261348962783813,1.7261348962783813,1.3943369388580322,1.3943369388580322
4,1.6367474794387817,1.6367474794387817,1.3473894596099854,1.3473894596099854
5,1.5824394226074219,1.5824394226074219,1.3002766370773315,1.3002766370773315
6,1.5223355293273926,1.5223355293273926,1.2700164318084717,1.2700164318084717
7,1.4649107456207275,1.4649107456207275,1.2154408693313599,1.2154408693313599
8,1.4383561611175537,1.4383561611175537,1.2052569389343262,1.2052569389343262
9,1.3826745748519897,1.3826745748519897,1.1629594564437866,1.1629594564437866
10,1.3352099657058716,1.3352099657058716,1.1255791187286377,1.1255791187286377
11,1.295117974281311,1.295117974281311,1.1236176490783691,1.1236176490783691
12,1.2720280885696411,1.2720280885696411,1.0880235433578491,1.0880235433578491
13,1.2440357208251953,1.2440357208251953,1.0621188879013062,1.0621188879013062
14,1.2256253957748413,1.2256253957748413,1.0356284379959106,1.0356284379959106
15,1.1850898265838623,1.1850898265838623,1.0211186408996582,1.0211186408996582
16,1.1611196994781494,1.1611196994781494,1.0356190204620361,1.0356190204620361
17,1.13360595703125,1.13360595703125,0.9902150630950928,0.9902150630950928
18,1.1219682693481445,1.1219682693481445,0.9686142802238464,0.9686142802238464
19,1.0906070470809937,1.0906070470809937,0.977453351020813,0.977453351020813
20,1.0917366743087769,1.0917366743087769,0.968453586101532,0.968453586101532
21,1.0651377439498901,1.0651377439498901,0.9642022252082825,0.9642022252082825
22,1.0516866445541382,1.0516866445541382,0.9501267075538635,0.9501267075538635
23,1.0306707620620728,1.0306707620620728,0.9303430318832397,0.9303430318832397
24,1.0162417888641357,1.0162417888641357,0.9194130301475525,0.9194130301475525
25,1.0020685195922852,1.0020685195922852,0.9059410095214844,0.9059410095214844
26,0.9834079742431641,0.9834079742431641,0.9218599200248718,0.9218599200248718
27,0.9822263717651367,0.9822263717651367,0.9094303846359253,0.9094303846359253
28,0.974159300327301,0.974159300327301,0.8885623216629028,0.8885623216629028
29,0.9563348889350891,0.9563348889350891,0.8946568965911865,0.8946568965911865
30,0.9509841799736023,0.9509841799736023,0.8730255365371704,0.8730255365371704
31,0.934312105178833,0.934312105178833,0.8779618144035339,0.8779618144035339
32,0.9356001615524292,0.9356001615524292,0.8399713635444641,0.8399713635444641
33,0.9248178601264954,0.9248178601264954,0.8459334373474121,0.8459334373474121
34,0.9030851721763611,0.9030851721763611,0.8343485593795776,0.8343485593795776
35,0.9008866548538208,0.9008866548538208,0.8443896174430847,0.8443896174430847
36,0.8932614326477051,0.8932614326477051,0.8521082997322083,0.8521082997322083
37,0.8762847185134888,0.8762847185134888,0.8323529362678528,0.8323529362678528
38,0.8799994587898254,0.8799994587898254,0.8405333161354065,0.8405333161354065
39,0.8660961985588074,0.8660961985588074,0.8264507055282593,0.8264507055282593
40,0.8557109236717224,0.8557109236717224,0.8054861426353455,0.8054861426353455
41,0.8558779954910278,0.8558779954910278,0.8029022216796875,0.8029022216796875
42,0.8470591306686401,0.8470591306686401,0.8080726265907288,0.8080726265907288
43,0.8407689332962036,0.8407689332962036,0.8134477734565735,0.8134477734565735
44,0.8281751275062561,0.8281751275062561,0.8173187971115112,0.8173187971115112
45,0.8226040005683899,0.8226040005683899,0.7959966659545898,0.7959966659545898
46,0.8078930377960205,0.8078930377960205,0.8071704506874084,0.8071704506874084
47,0.8064836263656616,0.8064836263656616,0.8036928176879883,0.8036928176879883
48,0.8160803914070129,0.8160803914070129,0.7773880362510681,0.7773880362510681
