epoch,categorical_crossentropy,loss,mae,val_categorical_crossentropy,val_loss,val_mae
0,3.461550712585449,3.1153955459594727,0.11109328269958496,3.080641984939575,2.7725777626037598,0.1104947105050087
1,3.2582848072052,2.9324567317962646,0.11016912758350372,3.0061933994293213,2.7055747509002686,0.11005765944719315
2,3.1103315353393555,2.799297332763672,0.10937745869159698,2.885000228881836,2.596500873565674,0.10927121341228485
3,2.9728949069976807,2.675605297088623,0.10850558429956436,2.768948554992676,2.4920530319213867,0.1084301695227623
4,2.834991455078125,2.551492691040039,0.10732439905405045,2.6731457710266113,2.405830144882202,0.10750175267457962
5,2.732579469680786,2.459322452545166,0.10634011775255203,2.532949209213257,2.279654026031494,0.10580133646726608
6,2.603078603744507,2.342771053314209,0.10467316210269928,2.441066026687622,2.1969597339630127,0.10451839864253998
7,2.4919300079345703,2.2427356243133545,0.10278353840112686,2.3256678581237793,2.0931007862091064,0.10251691192388535
8,2.388035774230957,2.1492319107055664,0.10076098144054413,2.2583014965057373,2.0324716567993164,0.10078463703393936
9,2.2979683876037598,2.0681710243225098,0.09863828122615814,2.1666648387908936,1.9499996900558472,0.09849152714014053
10,2.219780683517456,1.9978020191192627,0.09634193778038025,2.0910849571228027,1.881976842880249,0.09595800936222076
11,2.1474006175994873,1.932661771774292,0.09379494935274124,2.0279757976531982,1.8251773118972778,0.09329481422901154
12,2.099946975708008,1.8899518251419067,0.09181663393974304,1.9897900819778442,1.7908120155334473,0.09131868928670883
13,2.0600426197052,1.8540387153625488,0.08995754271745682,1.9603614807128906,1.764325499534607,0.08971308171749115
14,2.0214242935180664,1.8192812204360962,0.08805292099714279,1.9362400770187378,1.7426167726516724,0.08802123367786407
15,1.9994431734085083,1.7994985580444336,0.08673380315303802,1.9153693914413452,1.7238327264785767,0.08683192729949951
16,1.9803171157836914,1.7822859287261963,0.08595800399780273,1.9067401885986328,1.716065764427185,0.08623600006103516
17,1.9753448963165283,1.7778090238571167,0.08520618826150894,1.8994578123092651,1.709511637687683,0.08525993674993515
18,1.9657096862792969,1.769139051437378,0.08487636595964432,1.8915349245071411,1.7023817300796509,0.08502274006605148
19,1.9578845500946045,1.7620965242385864,0.08474505692720413,1.8893944025039673,1.7004550695419312,0.08479446172714233
20,1.9382237195968628,1.7444016933441162,0.08412178605794907,1.8793240785598755,1.6913914680480957,0.0846516489982605
21,1.9290531873703003,1.7361479997634888,0.08398378640413284,1.870571494102478,1.6835145950317383,0.08435765653848648
22,1.921949863433838,1.7297544479370117,0.08373059332370758,1.86868155002594,1.6818130016326904,0.08425817638635635
23,1.91495943069458,1.7234641313552856,0.08372672647237778,1.873927116394043,1.6865339279174805,0.08438797295093536
24,1.9065364599227905,1.7158828973770142,0.08352241665124893,1.8652122020721436,1.6786909103393555,0.08404660224914551
25,1.9087274074554443,1.7178531885147095,0.08361915498971939,1.8646537065505981,1.678188443183899,0.08421158045530319
26,1.9062614440917969,1.7156351804733276,0.08364279568195343,1.8587430715560913,1.672869086265564,0.08413189649581909
27,1.899659276008606,1.7096936702728271,0.08363815397024155,1.8536585569381714,1.668292760848999,0.08406663686037064
28,1.9025858640670776,1.7123268842697144,0.0836850181221962,1.856218934059143,1.670596957206726,0.08409704267978668
29,1.8889340162277222,1.7000408172607422,0.08354069292545319,1.8510202169418335,1.665918231010437,0.08405347913503647
30,1.8816578388214111,1.6934930086135864,0.08329709619283676,1.8573914766311646,1.6716525554656982,0.08408685773611069
31,1.8756699562072754,1.6881027221679688,0.08330126106739044,1.8455779552459717,1.6610196828842163,0.08376457542181015
32,1.8829140663146973,1.6946234703063965,0.08357404172420502,1.8463201522827148,1.661688208580017,0.08380374312400818
33,1.8811115026474,1.6930005550384521,0.08342865854501724,1.8496915102005005,1.664721965789795,0.08395896106958389
