epoch,categorical_crossentropy,loss,mae,val_categorical_crossentropy,val_loss,val_mae
0,3.7774834632873535,2.906900405883789,0.1102871298789978,2.986093521118164,2.328496217727661,0.11018773168325424
1,3.8046159744262695,2.921549081802368,0.11047345399856567,2.9904708862304688,2.330595016479492,0.11014223843812943
2,3.7891228199005127,2.927886486053467,0.11040356755256653,2.974327802658081,2.3247334957122803,0.11010739952325821
3,3.799664258956909,2.9168214797973633,0.11039917171001434,2.9717657566070557,2.2913360595703125,0.11005499213933945
4,3.76457142829895,2.893434524536133,0.11021841317415237,2.97751522064209,2.306255340576172,0.11006040871143341
5,3.7873260974884033,2.9022533893585205,0.11032809317111969,2.985170841217041,2.329545021057129,0.11015396565198898
6,3.7498137950897217,2.8690779209136963,0.11021742224693298,2.9668922424316406,2.286187171936035,0.10997819900512695
7,3.7854199409484863,2.9060842990875244,0.11042413860559464,2.9712579250335693,2.304682731628418,0.11013392359018326
8,3.761630058288574,2.8788745403289795,0.11026009917259216,2.9640374183654785,2.2834811210632324,0.1100066527724266
9,3.7550764083862305,2.891627311706543,0.1100952997803688,2.986285448074341,2.3007543087005615,0.11018611490726471
10,3.7733542919158936,2.8862576484680176,0.11028025299310684,2.9550371170043945,2.2721288204193115,0.10992737114429474
11,3.77376651763916,2.899665117263794,0.11037331074476242,2.9584951400756836,2.27661395072937,0.10990650951862335
12,3.782360792160034,2.904752016067505,0.11033447086811066,2.95450496673584,2.2891016006469727,0.10991057753562927
13,3.7524149417877197,2.8823790550231934,0.11026780307292938,2.96640682220459,2.2883799076080322,0.10992839187383652
14,3.743767023086548,2.8671045303344727,0.11011600494384766,2.979891061782837,2.301659107208252,0.1100672036409378
15,3.734745502471924,2.860543966293335,0.1101125106215477,2.952479839324951,2.2797353267669678,0.1098206490278244
16,3.744262218475342,2.8587682247161865,0.11025021225214005,2.9271390438079834,2.264047384262085,0.10985485464334488
17,3.7620527744293213,2.8736960887908936,0.11015807092189789,2.9621846675872803,2.272455930709839,0.10994482040405273
18,3.750962495803833,2.867234230041504,0.11021663248538971,2.9518001079559326,2.274782180786133,0.10983984172344208
19,3.7566771507263184,2.8759684562683105,0.11009100079536438,2.962007761001587,2.286947011947632,0.10999959707260132
20,3.7450332641601562,2.857436180114746,0.11017332971096039,2.9315342903137207,2.250265121459961,0.10974603146314621
21,3.732572078704834,2.8404557704925537,0.11019241064786911,2.950995922088623,2.269895076751709,0.10976623743772507
22,3.7155439853668213,2.8491334915161133,0.11007973551750183,2.946368455886841,2.237792491912842,0.10973451286554337
23,3.7564475536346436,2.8601090908050537,0.11034256219863892,2.9719150066375732,2.2721095085144043,0.10997002571821213
24,3.7125260829925537,2.8289012908935547,0.10999863594770432,2.9517834186553955,2.2560312747955322,0.10990484803915024
25,3.734684467315674,2.8472418785095215,0.1100400984287262,2.916300058364868,2.236011028289795,0.10962535440921783
26,3.704012870788574,2.831240177154541,0.10986258089542389,2.9327104091644287,2.252427577972412,0.10964252799749374
27,3.7278215885162354,2.8480677604675293,0.11015964299440384,2.9283647537231445,2.257328748703003,0.10964740067720413
28,3.7014529705047607,2.8425326347351074,0.10997229814529419,2.924957513809204,2.2426912784576416,0.10954325646162033
29,3.6900925636291504,2.8212270736694336,0.10988063365221024,2.93039870262146,2.238650321960449,0.10958929359912872
30,3.722386121749878,2.8444080352783203,0.11005799472332001,2.9493181705474854,2.262779712677002,0.10976872593164444
31,3.697892427444458,2.810767412185669,0.10990004986524582,2.9412426948547363,2.2414870262145996,0.10970000177621841
32,3.6893651485443115,2.8154733180999756,0.10986233502626419,2.9096646308898926,2.2271218299865723,0.10949734598398209
33,3.6897308826446533,2.799854278564453,0.10991169512271881,2.915297269821167,2.2460882663726807,0.10954049974679947
34,3.684004545211792,2.806745767593384,0.10981421172618866,2.908367156982422,2.2375807762145996,0.1094793975353241
35,3.659116506576538,2.7911198139190674,0.10971757769584656,2.931184768676758,2.2362451553344727,0.10952810198068619
36,3.7034637928009033,2.822221517562866,0.10996803641319275,2.9169061183929443,2.240683078765869,0.10938696563243866
37,3.6725120544433594,2.8033204078674316,0.10978136211633682,2.933504819869995,2.239574670791626,0.1095329001545906
38,3.695333480834961,2.797919988632202,0.10989978909492493,2.9242513179779053,2.236846923828125,0.10943301022052765
39,3.6896493434906006,2.8020951747894287,0.10994971543550491,2.9316508769989014,2.2291810512542725,0.10954123735427856
40,3.7209527492523193,2.8314216136932373,0.11005859822034836,2.931314468383789,2.2333333492279053,0.10953722894191742
41,3.6705729961395264,2.796135663986206,0.10976491123437881,2.8935842514038086,2.212010383605957,0.10920549929141998
42,3.6464381217956543,2.7654237747192383,0.10969599336385727,2.8777222633361816,2.1925206184387207,0.10913994908332825
43,3.6839706897735596,2.787369728088379,0.10975446552038193,2.9201982021331787,2.2247862815856934,0.10938955843448639
44,3.6753761768341064,2.794868230819702,0.10988571494817734,2.8881289958953857,2.216634750366211,0.10927744209766388
45,3.655867338180542,2.7799136638641357,0.10976008325815201,2.9236042499542236,2.229116439819336,0.10935986042022705
46,3.634894847869873,2.7555553913116455,0.10962941497564316,2.8946661949157715,2.1984312534332275,0.10919317603111267
47,3.665496587753296,2.7873682975769043,0.10978823155164719,2.903740406036377,2.2075555324554443,0.10918577760457993
48,3.660609722137451,2.7776103019714355,0.10958579927682877,2.9298744201660156,2.2059521675109863,0.10932683199644089
49,3.6452343463897705,2.764786720275879,0.10961688309907913,2.886362075805664,2.2123842239379883,0.10913101583719254
50,3.629575729370117,2.755553960800171,0.10943420976400375,2.8824596405029297,2.1952714920043945,0.10899527370929718
51,3.648082733154297,2.7744672298431396,0.10974631458520889,2.918882369995117,2.218259811401367,0.10925482958555222
52,3.6363372802734375,2.7484707832336426,0.10944554209709167,2.8611812591552734,2.180331230163574,0.10890789330005646
53,3.6378819942474365,2.752434253692627,0.10965529084205627,2.881756067276001,2.20208477973938,0.10890773683786392
54,3.6258671283721924,2.7554266452789307,0.10937237739562988,2.884320020675659,2.192473888397217,0.10909366607666016
55,3.639510154724121,2.7534947395324707,0.10954386740922928,2.8927175998687744,2.193777084350586,0.10902650654315948
56,3.639615058898926,2.75236177444458,0.10948535799980164,2.8902440071105957,2.194063425064087,0.10902871191501617
57,3.655949831008911,2.767059803009033,0.10972341150045395,2.867938756942749,2.188363552093506,0.1088646948337555
58,3.646463394165039,2.764439821243286,0.10961821675300598,2.902139663696289,2.19134783744812,0.10910460352897644
59,3.6055405139923096,2.7366960048675537,0.10949648916721344,2.9036173820495605,2.1909098625183105,0.10905550420284271
60,3.6380257606506348,2.7469701766967773,0.10960326343774796,2.9199166297912598,2.2013638019561768,0.10914573818445206
61,3.6280837059020996,2.7425971031188965,0.10954014956951141,2.890544891357422,2.1797711849212646,0.10886792093515396
62,3.5863640308380127,2.7247655391693115,0.10928076505661011,2.9110143184661865,2.197772741317749,0.10904990136623383
63,3.6172006130218506,2.721625566482544,0.10944882780313492,2.860408306121826,2.1774723529815674,0.10866106301546097
64,3.6021687984466553,2.723612070083618,0.10937298834323883,2.90783953666687,2.1846225261688232,0.10898815840482712
65,3.606369733810425,2.723968505859375,0.10935508459806442,2.909055471420288,2.1856207847595215,0.10895860195159912
66,3.5935137271881104,2.716259479522705,0.10920285433530807,2.895983934402466,2.1739821434020996,0.10890816152095795
67,3.5887374877929688,2.72033429145813,0.10924507677555084,2.864675521850586,2.182450771331787,0.10873454064130783
68,3.5952835083007812,2.7162742614746094,0.10916344821453094,2.8723440170288086,2.156013250350952,0.10874943435192108
69,3.6105995178222656,2.7203941345214844,0.10945655405521393,2.8593575954437256,2.1805670261383057,0.1086471751332283
70,3.6097919940948486,2.714560031890869,0.10947053879499435,2.843369722366333,2.131378650665283,0.10840850323438644
71,3.628700017929077,2.7326555252075195,0.10941936075687408,2.8706893920898438,2.1802330017089844,0.10862135887145996
72,3.58219051361084,2.699828624725342,0.10922335088253021,2.900738000869751,2.183645009994507,0.10886926203966141
73,3.606762409210205,2.7221479415893555,0.10929951071739197,2.8740742206573486,2.1399459838867188,0.10857628285884857
74,3.5748775005340576,2.7035248279571533,0.1091926246881485,2.8479645252227783,2.1537532806396484,0.10835622251033783
75,3.5765249729156494,2.708009719848633,0.10921356081962585,2.8815412521362305,2.171670436859131,0.1086348220705986
76,3.5633349418640137,2.685837984085083,0.10912957787513733,2.8768696784973145,2.1613380908966064,0.10865028947591782
77,3.580655336380005,2.704939842224121,0.10924743860960007,2.8744077682495117,2.157062530517578,0.10862951725721359
78,3.5884335041046143,2.7016468048095703,0.10919365286827087,2.8790383338928223,2.1700947284698486,0.10868453979492188
79,3.582733392715454,2.698096752166748,0.10915275663137436,2.8638393878936768,2.14656662940979,0.1084885373711586
80,3.5703983306884766,2.6816487312316895,0.10915813595056534,2.8453078269958496,2.1530649662017822,0.10834668576717377
81,3.5617294311523438,2.6923184394836426,0.10926768183708191,2.8636879920959473,2.1489763259887695,0.10846041887998581
82,3.5725162029266357,2.6985528469085693,0.10926620662212372,2.8835201263427734,2.1719014644622803,0.10864569246768951
83,3.5570614337921143,2.679349660873413,0.10899430513381958,2.86531662940979,2.152118682861328,0.10838916152715683
84,3.5717716217041016,2.6894891262054443,0.1090017557144165,2.842978000640869,2.1455063819885254,0.1082625687122345
