epoch,categorical_crossentropy,loss,val_categorical_crossentropy,val_loss
0,2.507540464401245,2.507540464401245,2.267345428466797,2.267345428466797
1,2.0627684593200684,2.0627684593200684,2.061815023422241,2.061815023422241
2,1.911973476409912,1.911973476409912,1.8393363952636719,1.8393363952636719
3,1.7717397212982178,1.7717397212982178,1.7150086164474487,1.7150086164474487
4,1.6782010793685913,1.6782010793685913,1.6580876111984253,1.6580876111984253
5,1.5906912088394165,1.5906912088394165,1.534255027770996,1.534255027770996
6,1.516980767250061,1.516980767250061,1.4560482501983643,1.4560482501983643
7,1.4630825519561768,1.4630825519561768,1.4361430406570435,1.4361430406570435
8,1.4139316082000732,1.4139316082000732,1.3359417915344238,1.3359417915344238
9,1.3412392139434814,1.3412392139434814,1.3077375888824463,1.3077375888824463
10,1.3025758266448975,1.3025758266448975,1.25357985496521,1.25357985496521
11,1.2709197998046875,1.2709197998046875,1.2823978662490845,1.2823978662490845
12,1.237865686416626,1.237865686416626,1.2354047298431396,1.2354047298431396
13,1.1936956644058228,1.1936956644058228,1.1898589134216309,1.1898589134216309
14,1.1659979820251465,1.1659979820251465,1.1540955305099487,1.1540955305099487
15,1.1402060985565186,1.1402060985565186,1.107798457145691,1.107798457145691
16,1.1250808238983154,1.1250808238983154,1.1116920709609985,1.1116920709609985
17,1.1057159900665283,1.1057159900665283,1.0899816751480103,1.0899816751480103
18,1.0783361196517944,1.0783361196517944,1.0782713890075684,1.0782713890075684
19,1.0568019151687622,1.0568019151687622,1.0393905639648438,1.0393905639648438
20,1.050150752067566,1.050150752067566,1.0549291372299194,1.0549291372299194
21,1.0280425548553467,1.0280425548553467,1.0236742496490479,1.0236742496490479
22,1.0025216341018677,1.0025216341018677,1.0187418460845947,1.0187418460845947
23,0.9887693524360657,0.9887693524360657,1.01714026927948,1.01714026927948
24,0.9783668518066406,0.9783668518066406,1.0086746215820312,1.0086746215820312
25,0.9562627077102661,0.9562627077102661,0.9822784066200256,0.9822784066200256
26,0.946359395980835,0.946359395980835,0.9958142638206482,0.9958142638206482
27,0.9443891644477844,0.9443891644477844,0.9767456650733948,0.9767456650733948
28,0.9128460884094238,0.9128460884094238,0.9421313405036926,0.9421313405036926
29,0.9156688451766968,0.9156688451766968,0.9282329678535461,0.9282329678535461
30,0.9037194848060608,0.9037194848060608,0.945557713508606,0.945557713508606
31,0.888279378414154,0.888279378414154,0.9250155687332153,0.9250155687332153
32,0.8822958469390869,0.8822958469390869,0.9387094974517822,0.9387094974517822
33,0.8661797642707825,0.8661797642707825,0.9172866940498352,0.9172866940498352
34,0.8811736106872559,0.8811736106872559,0.897096574306488,0.897096574306488
35,0.856617271900177,0.856617271900177,0.9220653772354126,0.9220653772354126
36,0.8501253128051758,0.8501253128051758,0.8939184546470642,0.8939184546470642
37,0.8251209259033203,0.8251209259033203,0.8829731941223145,0.8829731941223145
38,0.8256275653839111,0.8256275653839111,0.8986097574234009,0.8986097574234009
39,0.811782956123352,0.811782956123352,0.8705644607543945,0.8705644607543945
40,0.818366289138794,0.818366289138794,0.8925544619560242,0.8925544619560242
41,0.8023990988731384,0.8023990988731384,0.8850427269935608,0.8850427269935608
42,0.8062021136283875,0.8062021136283875,0.8586782217025757,0.8586782217025757
43,0.7913278341293335,0.7913278341293335,0.8740910291671753,0.8740910291671753
44,0.7776199579238892,0.7776199579238892,0.8465411067008972,0.8465411067008972
45,0.7676594257354736,0.7676594257354736,0.8411008715629578,0.8411008715629578
46,0.77206951379776,0.77206951379776,0.8433383107185364,0.8433383107185364
47,0.772843062877655,0.772843062877655,0.8250419497489929,0.8250419497489929
48,0.7592974305152893,0.7592974305152893,0.8547316193580627,0.8547316193580627
49,0.7613444328308105,0.7613444328308105,0.836975634098053,0.836975634098053
50,0.751320481300354,0.751320481300354,0.874170184135437,0.874170184135437
51,0.7444830536842346,0.7444830536842346,0.8570711612701416,0.8570711612701416
52,0.7361471056938171,0.7361471056938171,0.8275102376937866,0.8275102376937866
53,0.7343893647193909,0.7343893647193909,0.8072490692138672,0.8072490692138672
54,0.7379838824272156,0.7379838824272156,0.7947201132774353,0.7947201132774353
55,0.7339321970939636,0.7339321970939636,0.8001985549926758,0.8001985549926758
56,0.7287443280220032,0.7287443280220032,0.8401471972465515,0.8401471972465515
57,0.7176862359046936,0.7176862359046936,0.7894518971443176,0.7894518971443176
58,0.7125675082206726,0.7125675082206726,0.8448634147644043,0.8448634147644043
59,0.7209731936454773,0.7209731936454773,0.7940858602523804,0.7940858602523804
60,0.7076683640480042,0.7076683640480042,0.7817721962928772,0.7817721962928772
