epoch,categorical_crossentropy,mae,val_categorical_crossentropy,val_loss,val_mae
0,7.035362243652344,0.2776164710521698,6.274222373962402,5.019379615783691,0.22927147150039673
1,5.890829563140869,0.20382128655910492,5.296440601348877,4.237153053283691,0.183855339884758
2,5.240361213684082,0.17186781764030457,4.949865818023682,3.9598922729492188,0.16129538416862488
3,4.695701599121094,0.15207287669181824,4.452147960662842,3.561718463897705,0.14642086625099182
4,4.113525390625,0.13922522962093353,3.8625776767730713,3.0900626182556152,0.13568700850009918
5,3.8034920692443848,0.1300717145204544,3.6627910137176514,2.9302330017089844,0.12459821254014969
6,3.37856388092041,0.12154729664325714,3.330418109893799,2.664334297180176,0.11789729446172714
7,3.140160083770752,0.11559253931045532,3.0796473026275635,2.4637186527252197,0.11229706555604935
8,3.0009961128234863,0.11003061383962631,2.9770150184631348,2.3816123008728027,0.10798647254705429
9,2.836069345474243,0.10588144510984421,2.6733686923980713,2.13869571685791,0.1042122170329094
10,2.796663761138916,0.1027873232960701,2.78755259513855,2.2300426959991455,0.1010274589061737
11,2.6196577548980713,0.099751777946949,2.61930513381958,2.0954442024230957,0.09794260561466217
12,2.6306889057159424,0.09724634885787964,2.6905710697174072,2.1524574756622314,0.09580973535776138
13,2.53562593460083,0.09517491608858109,2.509481430053711,2.007585048675537,0.09416243433952332
14,2.4444713592529297,0.09322857856750488,2.410616159439087,1.928493618965149,0.0923890471458435
15,2.420729637145996,0.09179450571537018,2.3613553047180176,1.8890845775604248,0.09098857641220093
16,2.325711250305176,0.09070981293916702,2.276630401611328,1.8213051557540894,0.08988825976848602
17,2.260972738265991,0.08976978808641434,2.2647995948791504,1.8118399381637573,0.08909051865339279
18,2.2344586849212646,0.08887248486280441,2.1775970458984375,1.7420777082443237,0.08837796747684479
19,2.1890106201171875,0.08843576163053513,2.2159616947174072,1.7727688550949097,0.08795768022537231
20,2.127946138381958,0.08782768994569778,2.168327808380127,1.7346625328063965,0.0872105285525322
21,2.1011803150177,0.08741336315870285,2.1472179889678955,1.717774510383606,0.08644242584705353
22,2.1083576679229736,0.0868961364030838,2.1075668334960938,1.6860533952713013,0.08682841807603836
23,2.0657951831817627,0.086777463555336,2.0371859073638916,1.6297487020492554,0.08620239794254303
24,2.056992769241333,0.0862586721777916,2.040465831756592,1.6323729753494263,0.08580741286277771
25,2.0547401905059814,0.08614660799503326,2.062427520751953,1.64994215965271,0.08558958768844604
26,2.022773504257202,0.08572274446487427,2.0116522312164307,1.6093223094940186,0.08520551025867462
27,1.986593246459961,0.08544575423002243,2.008957862854004,1.6071666479110718,0.08509567379951477
28,1.994699239730835,0.08534733206033707,1.9904567003250122,1.592365026473999,0.08498809486627579
29,1.97579824924469,0.08496073633432388,1.958197832107544,1.5665589570999146,0.08523357659578323
30,1.96039617061615,0.08510905504226685,1.9912232160568237,1.5929791927337646,0.08500610291957855
31,1.9770482778549194,0.08488953113555908,1.9573595523834229,1.5658879280090332,0.08505409955978394
32,1.9467023611068726,0.0849505215883255,1.9529855251312256,1.5623888969421387,0.0848141610622406
33,1.9722219705581665,0.08471344411373138,1.9032899141311646,1.5226322412490845,0.08457238972187042
