epoch,categorical_crossentropy,mae,val_categorical_crossentropy,val_loss,val_mae
0,9.645465850830078,0.2730327248573303,9.05742073059082,9.05742073059082,0.20200712978839874
1,7.986950874328613,0.18355195224285126,6.726649761199951,6.726649761199951,0.16891613602638245
2,5.840026378631592,0.1601102501153946,4.959839820861816,4.959839820861816,0.1517164707183838
3,4.436235427856445,0.14288713037967682,4.298842430114746,4.298842430114746,0.13898134231567383
4,3.844053030014038,0.1329980045557022,3.764157772064209,3.764157772064209,0.1273619681596756
5,3.5051724910736084,0.12453487515449524,3.3806450366973877,3.3806450366973877,0.11922906339168549
6,3.2643463611602783,0.11815264821052551,3.1678545475006104,3.1678545475006104,0.11572899669408798
7,3.1801223754882812,0.11289242655038834,3.143662452697754,3.143662452697754,0.1094810888171196
8,3.066762924194336,0.10823280364274979,3.0652856826782227,3.0652856826782227,0.10657446831464767
9,2.8672468662261963,0.1039779782295227,2.8930225372314453,2.8930225372314453,0.10155841708183289
10,2.802734136581421,0.10032495856285095,2.759878396987915,2.759878396987915,0.09880807995796204
11,2.7044827938079834,0.0978195071220398,2.6312646865844727,2.6312646865844727,0.09646012634038925
12,2.5840137004852295,0.09504444152116776,2.5217068195343018,2.5217068195343018,0.09391723573207855
13,2.5463502407073975,0.09326289594173431,2.4902498722076416,2.4902498722076416,0.09277176856994629
14,2.4201643466949463,0.09161821752786636,2.3952016830444336,2.3952016830444336,0.09135549515485764
15,2.382725238800049,0.09042628854513168,2.3685715198516846,2.3685715198516846,0.09043076634407043
16,2.3161306381225586,0.08936110883951187,2.3726894855499268,2.3726894855499268,0.08926872909069061
17,2.237593412399292,0.08866259455680847,2.368471384048462,2.368471384048462,0.0882381871342659
18,2.245295524597168,0.08807992935180664,2.217484712600708,2.217484712600708,0.08858270943164825
19,2.210956335067749,0.0877494364976883,2.2909348011016846,2.2909348011016846,0.0865570530295372
20,2.1499786376953125,0.0871129035949707,2.1849520206451416,2.1849520206451416,0.08649029582738876
21,2.136828899383545,0.0868106335401535,2.084623336791992,2.084623336791992,0.08621637523174286
22,2.1025071144104004,0.08640582114458084,2.153233051300049,2.153233051300049,0.08595160394906998
23,2.078723907470703,0.08602967113256454,2.1740775108337402,2.1740775108337402,0.08617014437913895
24,2.0707194805145264,0.08600208163261414,2.0786890983581543,2.0786890983581543,0.08582816272974014
25,2.0411641597747803,0.08593589067459106,2.1197173595428467,2.1197173595428467,0.08517460525035858
26,2.0371618270874023,0.08539401739835739,2.0200107097625732,2.0200107097625732,0.08521866798400879
27,2.0055131912231445,0.08536999672651291,2.0079798698425293,2.0079798698425293,0.08528740704059601
28,1.9885921478271484,0.08528640121221542,2.037425994873047,2.037425994873047,0.08479757606983185
29,1.9667595624923706,0.08492861688137054,1.9711887836456299,1.9711887836456299,0.08516015857458115
30,1.9784748554229736,0.08493471890687943,1.9650520086288452,1.9650520086288452,0.08510256558656693
31,1.958226203918457,0.08481850475072861,2.0204555988311768,2.0204555988311768,0.08487098664045334
32,1.937195062637329,0.08479995280504227,1.9708526134490967,1.9708526134490967,0.08462446928024292
33,1.9512578248977661,0.08453143388032913,1.9532721042633057,1.9532721042633057,0.08490408957004547
34,1.948750376701355,0.08471748977899551,2.005882501602173,2.005882501602173,0.08442290872335434
35,1.9227198362350464,0.08454587310552597,1.943324327468872,1.943324327468872,0.08499117195606232
36,1.9323523044586182,0.08456216007471085,1.9479947090148926,1.9479947090148926,0.08407722413539886
37,1.912717342376709,0.08417908847332001,1.9285805225372314,1.9285805225372314,0.08439372479915619
38,1.9155652523040771,0.08451495319604874,1.9199447631835938,1.9199447631835938,0.08377890288829803
39,1.9112555980682373,0.08416851609945297,1.9412537813186646,1.9412537813186646,0.08412307500839233
40,1.9188792705535889,0.08412609994411469,1.919351577758789,1.919351577758789,0.08413034677505493
41,1.8938652276992798,0.0842110812664032,1.937155842781067,1.937155842781067,0.08355051279067993
42,1.8946824073791504,0.08415279537439346,1.9049385786056519,1.9049385786056519,0.08411005139350891
43,1.8833646774291992,0.08414474129676819,1.9249438047409058,1.9249438047409058,0.08367475867271423
44,1.9035956859588623,0.08395099639892578,1.8854323625564575,1.8854323625564575,0.0839197114109993
45,1.8860769271850586,0.08394692093133926,1.9193689823150635,1.9193689823150635,0.0845189243555069
46,1.8704497814178467,0.08394806832075119,1.866869568824768,1.866869568824768,0.0834672749042511
47,1.8953943252563477,0.08384048193693161,1.9093998670578003,1.9093998670578003,0.08367633819580078
48,1.8877460956573486,0.08396217226982117,1.9042398929595947,1.9042398929595947,0.08366423100233078
49,1.8693664073944092,0.08396364003419876,1.8946080207824707,1.8946080207824707,0.08333764225244522
50,1.8801456689834595,0.08362068235874176,1.9327977895736694,1.9327977895736694,0.08398353308439255
51,1.8838136196136475,0.08388820290565491,1.8959592580795288,1.8959592580795288,0.08336197584867477
52,1.8779975175857544,0.0837097242474556,1.8874025344848633,1.8874025344848633,0.08388947695493698
53,1.8701484203338623,0.08360935747623444,1.8795981407165527,1.8795981407165527,0.08370275050401688
54,1.8788803815841675,0.08388146758079529,1.8899692296981812,1.8899692296981812,0.08373459428548813
55,1.86863112449646,0.08378364145755768,1.877172589302063,1.877172589302063,0.08322954177856445
56,1.8548542261123657,0.08364631980657578,1.8959778547286987,1.8959778547286987,0.08314626663923264
57,1.8647150993347168,0.08354800194501877,1.8845458030700684,1.8845458030700684,0.08349089324474335
58,1.8670793771743774,0.08365745842456818,1.8710708618164062,1.8710708618164062,0.08380358666181564
59,1.8767181634902954,0.08378206938505173,1.8672714233398438,1.8672714233398438,0.08354957401752472
60,1.8640419244766235,0.08360125869512558,1.8684802055358887,1.8684802055358887,0.08325289934873581
61,1.8657846450805664,0.08354820311069489,1.8817850351333618,1.8817850351333618,0.08318068087100983
62,1.863892912864685,0.08340039849281311,1.856585144996643,1.856585144996643,0.08402328938245773
63,1.8545231819152832,0.08374321460723877,1.88496994972229,1.88496994972229,0.08371858298778534
64,1.8532819747924805,0.08365815132856369,1.8823245763778687,1.8823245763778687,0.0829339548945427
65,1.863138198852539,0.08354312926530838,1.8875439167022705,1.8875439167022705,0.0830949917435646
66,1.8608077764511108,0.08342518657445908,1.9003806114196777,1.9003806114196777,0.08331355452537537
67,1.851938009262085,0.08340991288423538,1.8614606857299805,1.8614606857299805,0.08352655917406082
68,1.8443422317504883,0.08356630057096481,1.8801968097686768,1.8801968097686768,0.08379176259040833
69,1.847131371498108,0.08367174118757248,1.8773661851882935,1.8773661851882935,0.08335743844509125
70,1.8541553020477295,0.08344188332557678,1.8489547967910767,1.8489547967910767,0.08341854065656662
71,1.8484594821929932,0.08345035463571548,1.8655372858047485,1.8655372858047485,0.08355679363012314
72,1.8466060161590576,0.08350260555744171,1.865983009338379,1.865983009338379,0.08361048251390457
73,1.850442886352539,0.08361971378326416,1.8819438219070435,1.8819438219070435,0.08311232924461365
74,1.8621379137039185,0.08343388885259628,1.8598313331604004,1.8598313331604004,0.08301729708909988
75,1.852948784828186,0.0833418145775795,1.8538365364074707,1.8538365364074707,0.08305724710226059
76,1.845545768737793,0.08340048789978027,1.863961935043335,1.863961935043335,0.08306409418582916
77,1.8461699485778809,0.08339966833591461,1.874935507774353,1.874935507774353,0.08379509299993515
78,1.8567525148391724,0.08345799893140793,1.85540771484375,1.85540771484375,0.08311254531145096
79,1.84419584274292,0.08337288349866867,1.8715063333511353,1.8715063333511353,0.08345010876655579
80,1.850028157234192,0.08328809589147568,1.8450896739959717,1.8450896739959717,0.08368216454982758
81,1.8456416130065918,0.08356339484453201,1.860426902770996,1.860426902770996,0.08320005983114243
82,1.8542695045471191,0.0833117738366127,1.850050449371338,1.850050449371338,0.08355004340410233
83,1.8428847789764404,0.08343245834112167,1.8602756261825562,1.8602756261825562,0.08366546034812927
84,1.8468623161315918,0.08344186842441559,1.8606669902801514,1.8606669902801514,0.08309861272573471
85,1.8441962003707886,0.08334282040596008,1.848709225654602,1.848709225654602,0.08321581035852432
86,1.8476557731628418,0.08339802175760269,1.8667573928833008,1.8667573928833008,0.08356408029794693
87,1.8437979221343994,0.08339383453130722,1.8472909927368164,1.8472909927368164,0.08283785730600357
88,1.8419283628463745,0.08327530324459076,1.8629839420318604,1.8629839420318604,0.08268842846155167
89,1.8394711017608643,0.08342774957418442,1.861173152923584,1.861173152923584,0.08329734951257706
90,1.849932312965393,0.08329852670431137,1.8502259254455566,1.8502259254455566,0.08354261517524719
91,1.8420960903167725,0.08320458233356476,1.8520994186401367,1.8520994186401367,0.08344154059886932
92,1.842160940170288,0.08340024203062057,1.8673216104507446,1.8673216104507446,0.08318858593702316
93,1.8437690734863281,0.08323349803686142,1.8515598773956299,1.8515598773956299,0.08383095264434814
94,1.8363860845565796,0.08336681127548218,1.8456103801727295,1.8456103801727295,0.08329664170742035
