epoch,categorical_crossentropy,mae,val_categorical_crossentropy,val_loss,val_mae
0,6.957154273986816,0.42578986287117004,7.181849002838135,6.4636640548706055,0.4223416745662689
1,7.125333309173584,0.41640105843544006,7.113368988037109,6.402030944824219,0.40753036737442017
2,7.149087905883789,0.4053555130958557,7.170144557952881,6.453129768371582,0.3993363678455353
3,7.201807975769043,0.3971077799797058,7.131710052490234,6.4185380935668945,0.39226552844047546
4,7.12825345993042,0.3899043798446655,7.209190368652344,6.4882707595825195,0.38624492287635803
5,7.188663005828857,0.38092270493507385,7.248836040496826,6.52394962310791,0.3777580261230469
6,7.150347709655762,0.37566500902175903,7.356472015380859,6.620823860168457,0.36822277307510376
7,7.35373067855835,0.36986061930656433,7.2999982833862305,6.569999694824219,0.3679344058036804
8,7.214852809906006,0.360894113779068,7.435733795166016,6.692160606384277,0.3573685586452484
9,7.281015872955322,0.35571664571762085,7.4318060874938965,6.688621997833252,0.35118040442466736
10,7.194902420043945,0.35138750076293945,7.269960880279541,6.542963027954102,0.34710413217544556
11,7.180985927581787,0.34493061900138855,7.273416042327881,6.546075344085693,0.34246984124183655
12,7.330747127532959,0.34124231338500977,7.4045329093933105,6.664081573486328,0.3368651568889618
13,7.2738189697265625,0.33465948700904846,7.242589950561523,6.518332481384277,0.33188751339912415
14,7.284755229949951,0.33156341314315796,7.320432662963867,6.588392734527588,0.33042672276496887
15,7.362231254577637,0.32794496417045593,7.526694297790527,6.77402400970459,0.32691603899002075
16,7.426198959350586,0.32429713010787964,7.387208938598633,6.648486137390137,0.3229800760746002
17,7.2677693367004395,0.3207666277885437,7.4631452560424805,6.716829299926758,0.3233778774738312
18,7.450205326080322,0.318508118391037,7.382574081420898,6.644315242767334,0.315269410610199
19,7.370453357696533,0.31209054589271545,7.591892242431641,6.832700729370117,0.31218665838241577
20,7.373000144958496,0.3117000162601471,7.429068088531494,6.686161518096924,0.30668947100639343
21,7.345698356628418,0.3094487488269806,7.323320388793945,6.5909857749938965,0.3099515736103058
22,7.443445205688477,0.3095629811286926,7.59471321105957,6.835244655609131,0.3071292042732239
23,7.4323320388793945,0.30360859632492065,7.586514949798584,6.827865123748779,0.30327531695365906
24,7.311234474182129,0.30070599913597107,7.581028938293457,6.822926044464111,0.30333808064460754
25,7.366467475891113,0.2978439927101135,7.505316734313965,6.754785060882568,0.29862233996391296
26,7.407430648803711,0.2976519763469696,7.647541522979736,6.882784843444824,0.29557090997695923
27,7.393987655639648,0.29637548327445984,7.544841289520264,6.790355682373047,0.29694893956184387
28,7.4357757568359375,0.29488810896873474,7.656007766723633,6.890405654907227,0.2929978668689728
29,7.591181755065918,0.2922448515892029,7.675036907196045,6.907530307769775,0.29371127486228943
30,7.425928592681885,0.28998738527297974,7.57301139831543,6.81571102142334,0.29251185059547424
31,7.486843109130859,0.28927507996559143,7.334160327911377,6.600741386413574,0.29096516966819763
32,7.520885944366455,0.28773602843284607,7.391224384307861,6.652101039886475,0.28609663248062134
33,7.304427146911621,0.28695356845855713,7.516630172729492,6.764968395233154,0.28660351037979126
34,7.470983505249023,0.2851678431034088,7.429647445678711,6.68668270111084,0.28252673149108887
35,7.534514904022217,0.2844122052192688,7.507071495056152,6.7563605308532715,0.2824219763278961
36,7.521036624908447,0.28308188915252686,7.578918933868408,6.8210225105285645,0.28499162197113037
37,7.375002861022949,0.2825981676578522,7.556179523468018,6.800559043884277,0.28175660967826843
38,7.465581893920898,0.28102490305900574,7.439750671386719,6.695774555206299,0.282253623008728
39,7.3461079597473145,0.2822887897491455,7.409498691558838,6.668549537658691,0.27962028980255127
40,7.458994388580322,0.2815885543823242,7.641047954559326,6.876939296722412,0.2787821292877197
41,7.572319507598877,0.2799933850765228,7.556960582733154,6.801262855529785,0.2768453359603882
42,7.558371543884277,0.2787712812423706,7.681703090667725,6.91353178024292,0.2793821096420288
43,7.359922885894775,0.2777191996574402,7.546532154083252,6.791879653930664,0.27729111909866333
44,7.541422367095947,0.2780739367008209,7.531047821044922,6.777942657470703,0.2781549394130707
45,7.467412948608398,0.27769556641578674,7.630034446716309,6.867033004760742,0.2770627439022064
46,7.597613334655762,0.2764841318130493,7.534893989562988,6.781400680541992,0.2767520844936371
47,7.652497291564941,0.27178898453712463,7.592385292053223,6.8331451416015625,0.2723527252674103
48,7.594717025756836,0.27337348461151123,7.38461971282959,6.646158695220947,0.2737402617931366
49,7.575042724609375,0.2741258144378662,7.742457389831543,6.968216419219971,0.2720171809196472
50,7.603882312774658,0.2757888734340668,7.616835117340088,6.855149269104004,0.27193135023117065
51,7.418549537658691,0.2724691331386566,7.63466215133667,6.871192932128906,0.27192312479019165
52,7.601986408233643,0.27069392800331116,7.491886138916016,6.742699146270752,0.27154800295829773
53,7.493495941162109,0.27082598209381104,7.568599224090576,6.811739921569824,0.2734096348285675
