epoch,categorical_crossentropy,loss,val_categorical_crossentropy,val_loss
0,3.180175304412842,3.180175304412842,2.6027791500091553,2.6027791500091553
1,2.7852771282196045,2.7852771282196045,2.3093461990356445,2.3093461990356445
2,2.5377609729766846,2.5377609729766846,2.0989294052124023,2.0989294052124023
3,2.3915905952453613,2.3915905952453613,1.9734301567077637,1.9734301567077637
4,2.2711613178253174,2.2711613178253174,1.8665285110473633,1.8665285110473633
5,2.1761651039123535,2.1761651039123535,1.7885932922363281,1.7885932922363281
6,2.1123385429382324,2.1123385429382324,1.7413231134414673,1.7413231134414673
7,2.0642645359039307,2.0642645359039307,1.6934956312179565,1.6934956312179565
8,2.0116541385650635,2.0116541385650635,1.6739453077316284,1.6739453077316284
9,1.9731762409210205,1.9731762409210205,1.6513841152191162,1.6513841152191162
10,1.957309603691101,1.957309603691101,1.6273155212402344,1.6273155212402344
11,1.9201178550720215,1.9201178550720215,1.6065939664840698,1.6065939664840698
12,1.9003227949142456,1.9003227949142456,1.5898383855819702,1.5898383855819702
13,1.854375958442688,1.854375958442688,1.5658924579620361,1.5658924579620361
14,1.8502591848373413,1.8502591848373413,1.5618231296539307,1.5618231296539307
15,1.8243122100830078,1.8243122100830078,1.5528814792633057,1.5528814792633057
16,1.787865161895752,1.787865161895752,1.5402716398239136,1.5402716398239136
17,1.780597448348999,1.780597448348999,1.5324968099594116,1.5324968099594116
18,1.764496088027954,1.764496088027954,1.5284713506698608,1.5284713506698608
19,1.7468148469924927,1.7468148469924927,1.519390344619751,1.519390344619751
20,1.7329739332199097,1.7329739332199097,1.5114340782165527,1.5114340782165527
21,1.7209705114364624,1.7209705114364624,1.5006089210510254,1.5006089210510254
22,1.6995632648468018,1.6995632648468018,1.4965519905090332,1.4965519905090332
23,1.6704214811325073,1.6704214811325073,1.4853038787841797,1.4853038787841797
24,1.6745656728744507,1.6745656728744507,1.4836390018463135,1.4836390018463135
25,1.654557704925537,1.654557704925537,1.4670578241348267,1.4670578241348267
26,1.6432712078094482,1.6432712078094482,1.462274193763733,1.462274193763733
27,1.6195255517959595,1.6195255517959595,1.4520283937454224,1.4520283937454224
28,1.615058422088623,1.615058422088623,1.4414712190628052,1.4414712190628052
29,1.6093387603759766,1.6093387603759766,1.4418069124221802,1.4418069124221802
30,1.604526162147522,1.604526162147522,1.4354162216186523,1.4354162216186523
31,1.5765844583511353,1.5765844583511353,1.427182912826538,1.427182912826538
32,1.5584890842437744,1.5584890842437744,1.422567367553711,1.422567367553711
33,1.5440500974655151,1.5440500974655151,1.4097847938537598,1.4097847938537598
34,1.5312416553497314,1.5312416553497314,1.4007682800292969,1.4007682800292969
35,1.509979486465454,1.509979486465454,1.3892353773117065,1.3892353773117065
36,1.5116032361984253,1.5116032361984253,1.3831747770309448,1.3831747770309448
37,1.4998139142990112,1.4998139142990112,1.3703311681747437,1.3703311681747437
38,1.4932771921157837,1.4932771921157837,1.3712646961212158,1.3712646961212158
39,1.479968547821045,1.479968547821045,1.3587758541107178,1.3587758541107178
40,1.462056040763855,1.462056040763855,1.35714852809906,1.35714852809906
41,1.453691840171814,1.453691840171814,1.3408238887786865,1.3408238887786865
42,1.450129747390747,1.450129747390747,1.330486536026001,1.330486536026001
43,1.433013916015625,1.433013916015625,1.3251227140426636,1.3251227140426636
44,1.4207730293273926,1.4207730293273926,1.3053514957427979,1.3053514957427979
45,1.4130781888961792,1.4130781888961792,1.3080910444259644,1.3080910444259644
46,1.4055891036987305,1.4055891036987305,1.307187557220459,1.307187557220459
47,1.3920481204986572,1.3920481204986572,1.2931241989135742,1.2931241989135742
48,1.3884453773498535,1.3884453773498535,1.2895781993865967,1.2895781993865967
49,1.3772610425949097,1.3772610425949097,1.2922202348709106,1.2922202348709106
50,1.3543564081192017,1.3543564081192017,1.2802294492721558,1.2802294492721558
51,1.3596177101135254,1.3596177101135254,1.2833242416381836,1.2833242416381836
52,1.3536765575408936,1.3536765575408936,1.2748280763626099,1.2748280763626099
53,1.3516050577163696,1.3516050577163696,1.2651780843734741,1.2651780843734741
54,1.3308303356170654,1.3308303356170654,1.2731201648712158,1.2731201648712158
55,1.33258056640625,1.33258056640625,1.264369249343872,1.264369249343872
56,1.3155298233032227,1.3155298233032227,1.256221890449524,1.256221890449524
57,1.3076326847076416,1.3076326847076416,1.249152421951294,1.249152421951294
58,1.3108242750167847,1.3108242750167847,1.2449452877044678,1.2449452877044678
59,1.2946181297302246,1.2946181297302246,1.2437701225280762,1.2437701225280762
60,1.2956830263137817,1.2956830263137817,1.2361547946929932,1.2361547946929932
61,1.2911646366119385,1.2911646366119385,1.245923399925232,1.245923399925232
62,1.2679901123046875,1.2679901123046875,1.2339445352554321,1.2339445352554321
63,1.2711491584777832,1.2711491584777832,1.2398699522018433,1.2398699522018433
64,1.26201331615448,1.26201331615448,1.2294420003890991,1.2294420003890991
65,1.2437163591384888,1.2437163591384888,1.2204170227050781,1.2204170227050781
66,1.250969648361206,1.250969648361206,1.2081462144851685,1.2081462144851685
67,1.2422162294387817,1.2422162294387817,1.2038569450378418,1.2038569450378418
68,1.248486042022705,1.248486042022705,1.2055929899215698,1.2055929899215698
69,1.2300928831100464,1.2300928831100464,1.215802788734436,1.215802788734436
70,1.2268174886703491,1.2268174886703491,1.2077112197875977,1.2077112197875977
71,1.225317120552063,1.225317120552063,1.197263479232788,1.197263479232788
72,1.2222703695297241,1.2222703695297241,1.201054573059082,1.201054573059082
73,1.2177902460098267,1.2177902460098267,1.1902402639389038,1.1902402639389038
74,1.2109646797180176,1.2109646797180176,1.186448574066162,1.186448574066162
75,1.1999132633209229,1.1999132633209229,1.1791181564331055,1.1791181564331055
76,1.2034286260604858,1.2034286260604858,1.1735159158706665,1.1735159158706665
77,1.188977599143982,1.188977599143982,1.16161048412323,1.16161048412323
78,1.1876839399337769,1.1876839399337769,1.1807974576950073,1.1807974576950073
79,1.17781662940979,1.17781662940979,1.1653670072555542,1.1653670072555542
80,1.1654503345489502,1.1654503345489502,1.1732468605041504,1.1732468605041504
81,1.1607352495193481,1.1607352495193481,1.1570676565170288,1.1570676565170288
82,1.1544394493103027,1.1544394493103027,1.151472806930542,1.151472806930542
83,1.1634860038757324,1.1634860038757324,1.161202073097229,1.161202073097229
84,1.1686394214630127,1.1686394214630127,1.1526191234588623,1.1526191234588623
85,1.1537913084030151,1.1537913084030151,1.1542266607284546,1.1542266607284546
86,1.1448277235031128,1.1448277235031128,1.1420776844024658,1.1420776844024658
87,1.140698790550232,1.140698790550232,1.1357431411743164,1.1357431411743164
88,1.1328999996185303,1.1328999996185303,1.1437574625015259,1.1437574625015259
89,1.1384106874465942,1.1384106874465942,1.1444100141525269,1.1444100141525269
90,1.1146502494812012,1.1146502494812012,1.1470245122909546,1.1470245122909546
91,1.1230300664901733,1.1230300664901733,1.1304057836532593,1.1304057836532593
92,1.1145596504211426,1.1145596504211426,1.1428332328796387,1.1428332328796387
93,1.1000148057937622,1.1000148057937622,1.1281383037567139,1.1281383037567139
94,1.1178042888641357,1.1178042888641357,1.1168385744094849,1.1168385744094849
