epoch,categorical_crossentropy,loss,mae,val_categorical_crossentropy,val_loss,val_mae
0,3.3806681632995605,2.704533576965332,0.11049418896436691,2.847120523452759,2.2776966094970703,0.11003178358078003
1,3.203834056854248,2.563065767288208,0.10965408384799957,2.7416276931762695,2.1933023929595947,0.10934436321258545
2,3.0245304107666016,2.419623613357544,0.10856722295284271,2.6319875717163086,2.1055896282196045,0.10820836573839188
3,2.881319761276245,2.3050549030303955,0.10745158046483994,2.5417563915252686,2.033405303955078,0.10720806568861008
4,2.7600841522216797,2.208066463470459,0.10622894763946533,2.421382188796997,1.9371060132980347,0.10564080625772476
5,2.629755973815918,2.1038050651550293,0.10458125174045563,2.317443609237671,1.8539551496505737,0.10381892323493958
6,2.5144879817962646,2.011589527130127,0.10271758586168289,2.213613748550415,1.770890712738037,0.10146650671958923
7,2.4193952083587646,1.9355162382125854,0.10089332610368729,2.1420247554779053,1.7136194705963135,0.09942281991243362
8,2.3276796340942383,1.8621448278427124,0.09865990281105042,2.0471384525299072,1.6377108097076416,0.09627648442983627
9,2.2497458457946777,1.7997978925704956,0.0964975580573082,1.9932937622070312,1.5946348905563354,0.09385690093040466
10,2.1731975078582764,1.7385568618774414,0.09423146396875381,1.9380453824996948,1.5504366159439087,0.09112716466188431
11,2.1225569248199463,1.6980446577072144,0.09208951890468597,1.9178059101104736,1.5342448949813843,0.08970922231674194
12,2.095311164855957,1.6762495040893555,0.09069068729877472,1.8893407583236694,1.5114727020263672,0.08798938244581223
13,2.0473718643188477,1.637897253036499,0.08920490741729736,1.8761956691741943,1.5009567737579346,0.08667274564504623
14,2.019804000854492,1.615843653678894,0.08811213076114655,1.8635289669036865,1.49082350730896,0.08591660112142563
15,1.9978946447372437,1.5983152389526367,0.08735416829586029,1.8491344451904297,1.4793076515197754,0.08506536483764648
16,1.9720431566238403,1.577634334564209,0.08646777272224426,1.8461251258850098,1.4769001007080078,0.08461715281009674
17,1.9651305675506592,1.572104573249817,0.08642292022705078,1.8403825759887695,1.4723060131072998,0.08427881449460983
18,1.9473812580108643,1.557903528213501,0.08561239391565323,1.836739420890808,1.4693912267684937,0.08416112512350082
19,1.9395015239715576,1.5516014099121094,0.08563071489334106,1.8372124433517456,1.4697701930999756,0.0841384157538414
20,1.9245784282684326,1.5396627187728882,0.08529429882764816,1.8355315923690796,1.4684253931045532,0.08420451730489731
21,1.9201114177703857,1.5360901355743408,0.08521844446659088,1.833118200302124,1.4664943218231201,0.08410937339067459
22,1.9126694202423096,1.5301357507705688,0.08524444699287415,1.8267368078231812,1.4613895416259766,0.08369415998458862
23,1.9028205871582031,1.52225661277771,0.08501123636960983,1.8265899419784546,1.4612722396850586,0.08385152369737625
24,1.8977932929992676,1.5182346105575562,0.08504815399646759,1.8275582790374756,1.4620466232299805,0.08395254611968994
25,1.8971494436264038,1.5177191495895386,0.08499277383089066,1.8274927139282227,1.461993932723999,0.08414870500564575
26,1.8837001323699951,1.506960153579712,0.08469866216182709,1.8261761665344238,1.460941195487976,0.08388625830411911
27,1.8846017122268677,1.507681131362915,0.08460602164268494,1.8254655599594116,1.4603729248046875,0.08383753895759583
28,1.8775054216384888,1.5020047426223755,0.08454585075378418,1.8256925344467163,1.4605540037155151,0.08374589681625366
