epoch,categorical_crossentropy,loss,mae,val_categorical_crossentropy,val_loss,val_mae
0,3.0757055282592773,3.0757055282592773,0.10917835682630539,2.8638458251953125,2.8638458251953125,0.10701492428779602
1,2.6677374839782715,2.6677374839782715,0.10504651814699173,2.505868673324585,2.505868673324585,0.1023280918598175
2,2.417304754257202,2.417304754257202,0.10107190161943436,2.2739813327789307,2.2739813327789307,0.09779619425535202
3,2.2193455696105957,2.2193455696105957,0.09697632491588593,2.0832386016845703,2.0832386016845703,0.09341997653245926
4,2.0584516525268555,2.0584516525268555,0.09277307242155075,1.9705369472503662,1.9705369472503662,0.08995058387517929
5,1.9265514612197876,1.9265514612197876,0.0888160765171051,1.8656041622161865,1.8656041622161865,0.08637441694736481
6,1.8171484470367432,1.8171484470367432,0.08526812493801117,1.7987160682678223,1.7987160682678223,0.08333192020654678
7,1.7312932014465332,1.7312932014465332,0.08242974430322647,1.7229522466659546,1.7229522466659546,0.08103477954864502
8,1.6537551879882812,1.6537551879882812,0.0797206461429596,1.6670942306518555,1.6670942306518555,0.07941444963216782
9,1.5948692560195923,1.5948692560195923,0.07776195555925369,1.6228874921798706,1.6228874921798706,0.07731755077838898
10,1.532852053642273,1.532852053642273,0.07589375972747803,1.5976895093917847,1.5976895093917847,0.07712122797966003
11,1.487104892730713,1.487104892730713,0.0742959976196289,1.5480198860168457,1.5480198860168457,0.07495633512735367
12,1.4455338716506958,1.4455338716506958,0.07266297936439514,1.507095456123352,1.507095456123352,0.07410997897386551
13,1.4198681116104126,1.4198681116104126,0.07161053270101547,1.4768046140670776,1.4768046140670776,0.07267677038908005
14,1.3730542659759521,1.3730542659759521,0.07026494294404984,1.4590030908584595,1.4590030908584595,0.0720456913113594
15,1.3534563779830933,1.3534563779830933,0.0696294903755188,1.4294626712799072,1.4294626712799072,0.07134716957807541
16,1.324833869934082,1.324833869934082,0.06873245537281036,1.4282466173171997,1.4282466173171997,0.07087044417858124
17,1.3053054809570312,1.3053054809570312,0.06789923459291458,1.403893232345581,1.403893232345581,0.07074140757322311
18,1.2836194038391113,1.2836194038391113,0.06702667474746704,1.3890855312347412,1.3890855312347412,0.07022586464881897
19,1.2813977003097534,1.2813977003097534,0.06677564233541489,1.3789222240447998,1.3789222240447998,0.06874864548444748
20,1.2557625770568848,1.2557625770568848,0.06609402596950531,1.3814853429794312,1.3814853429794312,0.0690280869603157
21,1.2486214637756348,1.2486214637756348,0.06563801318407059,1.3545323610305786,1.3545323610305786,0.06794864684343338
22,1.2249326705932617,1.2249326705932617,0.06489524245262146,1.351617693901062,1.351617693901062,0.068010613322258
23,1.2228012084960938,1.2228012084960938,0.06512206792831421,1.3379727602005005,1.3379727602005005,0.06725366413593292
24,1.207507610321045,1.207507610321045,0.06468206644058228,1.3372694253921509,1.3372694253921509,0.06788892298936844
25,1.1904296875,1.1904296875,0.06395410746335983,1.3369067907333374,1.3369067907333374,0.06745541840791702
26,1.1821255683898926,1.1821255683898926,0.06383465230464935,1.3191025257110596,1.3191025257110596,0.06724922358989716
27,1.1713792085647583,1.1713792085647583,0.06341272592544556,1.3193440437316895,1.3193440437316895,0.06669781357049942
28,1.1590969562530518,1.1590969562530518,0.06311669945716858,1.3147172927856445,1.3147172927856445,0.06673024594783783
29,1.1473243236541748,1.1473243236541748,0.06255719810724258,1.3066456317901611,1.3066456317901611,0.06589071452617645
30,1.1339445114135742,1.1339445114135742,0.062118418514728546,1.305357575416565,1.305357575416565,0.06660390645265579
31,1.1301336288452148,1.1301336288452148,0.06210682913661003,1.3003369569778442,1.3003369569778442,0.06590002030134201
32,1.133778691291809,1.133778691291809,0.06195921078324318,1.2958879470825195,1.2958879470825195,0.06600353866815567
33,1.107640266418457,1.107640266418457,0.061225444078445435,1.2831841707229614,1.2831841707229614,0.06519953906536102
34,1.1070735454559326,1.1070735454559326,0.061235059052705765,1.2813619375228882,1.2813619375228882,0.06537771970033646
35,1.0968430042266846,1.0968430042266846,0.06092768907546997,1.272823452949524,1.272823452949524,0.0652688518166542
36,1.0844526290893555,1.0844526290893555,0.06051342189311981,1.2722227573394775,1.2722227573394775,0.06547364592552185
37,1.07535719871521,1.07535719871521,0.06007450819015503,1.2653058767318726,1.2653058767318726,0.06502017378807068
38,1.072751522064209,1.072751522064209,0.05990592762827873,1.266356348991394,1.266356348991394,0.06433544307947159
39,1.0645891427993774,1.0645891427993774,0.0595121793448925,1.2545225620269775,1.2545225620269775,0.06471963971853256
40,1.0532618761062622,1.0532618761062622,0.05929083004593849,1.2547427415847778,1.2547427415847778,0.06399944424629211
41,1.057411789894104,1.057411789894104,0.05930400639772415,1.2516422271728516,1.2516422271728516,0.06352598965167999
42,1.0382243394851685,1.0382243394851685,0.058589182794094086,1.255866527557373,1.255866527557373,0.06338584423065186
43,1.0261762142181396,1.0261762142181396,0.058047372847795486,1.2562018632888794,1.2562018632888794,0.06296586990356445
44,1.024176001548767,1.024176001548767,0.05808906629681587,1.2364195585250854,1.2364195585250854,0.0629604235291481
45,1.0135003328323364,1.0135003328323364,0.057498104870319366,1.2407307624816895,1.2407307624816895,0.06279761344194412
46,1.0131855010986328,1.0131855010986328,0.05754111707210541,1.2375986576080322,1.2375986576080322,0.06331855803728104
47,1.006897211074829,1.006897211074829,0.05738687142729759,1.2340404987335205,1.2340404987335205,0.0630369484424591
48,1.0019853115081787,1.0019853115081787,0.05695359408855438,1.2264530658721924,1.2264530658721924,0.06257016956806183
