epoch,categorical_crossentropy,mae,val_categorical_crossentropy,val_loss,val_mae
0,6.990026950836182,0.5573883652687073,7.216551303863525,6.4948954582214355,0.5553447604179382
1,7.191283702850342,0.5541635155677795,7.158695220947266,6.442825794219971,0.5525702238082886
2,7.092325210571289,0.5507686138153076,7.1791486740112305,6.461232662200928,0.5474678874015808
3,7.120469570159912,0.5465463995933533,6.976120948791504,6.278508186340332,0.5446628928184509
4,7.228501319885254,0.5426546931266785,7.1167893409729,6.405111789703369,0.5403388738632202
5,6.990858554840088,0.5391528606414795,7.096737384796143,6.387065410614014,0.5391536951065063
6,7.17691707611084,0.5347837209701538,7.194942951202393,6.47545051574707,0.5347882509231567
7,7.234504699707031,0.5317041873931885,7.082031726837158,6.37382698059082,0.5310894846916199
8,7.213111877441406,0.5285181403160095,7.324899196624756,6.592409610748291,0.5281891226768494
9,7.230330467224121,0.5251156091690063,7.195431232452393,6.475888729095459,0.5239012837409973
10,7.157142162322998,0.5226829648017883,7.0371503829956055,6.333434581756592,0.5196008682250977
11,7.2201924324035645,0.5181468725204468,7.321352005004883,6.58921480178833,0.5169149041175842
12,7.266380786895752,0.515357494354248,7.176243305206299,6.458617687225342,0.5138750672340393
13,7.233944892883301,0.5122708678245544,7.376026153564453,6.638420581817627,0.509986400604248
14,7.343471050262451,0.5088130831718445,7.281737327575684,6.55356502532959,0.507731556892395
15,7.34421443939209,0.5050106048583984,7.262879848480225,6.536588668823242,0.5041248202323914
16,7.353740692138672,0.5027382969856262,7.269371032714844,6.5424370765686035,0.5010730028152466
17,7.234768390655518,0.49960002303123474,7.186905384063721,6.4682135581970215,0.4973929524421692
18,7.241373062133789,0.49581629037857056,7.26619291305542,6.539574146270752,0.49518266320228577
19,7.208694934844971,0.49248334765434265,7.229456901550293,6.50651216506958,0.4918978214263916
20,7.218344688415527,0.48942995071411133,7.432831287384033,6.689545154571533,0.48851922154426575
21,7.37095832824707,0.48643893003463745,7.27885627746582,6.550968647003174,0.4852704107761383
22,7.2802510261535645,0.48275914788246155,7.235258102416992,6.511733055114746,0.4822174310684204
23,7.401148796081543,0.4795096814632416,7.272425651550293,6.545180320739746,0.47825247049331665
24,7.259800434112549,0.47737109661102295,7.016208171844482,6.31458854675293,0.47627052664756775
25,7.268374919891357,0.47503599524497986,7.072630405426025,6.365365982055664,0.47244346141815186
26,7.37971305847168,0.4711516797542572,7.380977630615234,6.642878532409668,0.4705684781074524
27,7.21811580657959,0.4675728380680084,7.204036235809326,6.483634948730469,0.4658152759075165
28,7.294952392578125,0.46585193276405334,7.284533977508545,6.556079864501953,0.4648555815219879
29,7.343893527984619,0.4618377089500427,7.217024326324463,6.495319366455078,0.4615601599216461
30,7.4305572509765625,0.4602785110473633,7.2283124923706055,6.505478858947754,0.4580780267715454
31,7.322165012359619,0.4557422697544098,7.337703227996826,6.603930473327637,0.45457741618156433
32,7.314186096191406,0.4532654881477356,7.2400312423706055,6.516026020050049,0.453539103269577
33,7.334472179412842,0.4502268433570862,7.292856693267822,6.563572406768799,0.44834789633750916
34,7.302280902862549,0.44827571511268616,7.147848129272461,6.43306303024292,0.4469539225101471
35,7.299837589263916,0.44494739174842834,7.233035087585449,6.509731769561768,0.44249147176742554
36,7.284526824951172,0.4416764974594116,7.2781596183776855,6.550340175628662,0.440197616815567
37,7.422180652618408,0.4391009211540222,7.151552200317383,6.436396598815918,0.43724334239959717
38,7.370694637298584,0.4369356036186218,7.279237270355225,6.551315784454346,0.43544715642929077
39,7.284008026123047,0.43396058678627014,7.275378227233887,6.547840118408203,0.4329586923122406
40,7.331648826599121,0.43125611543655396,7.207425594329834,6.486684322357178,0.4290885925292969
41,7.130588054656982,0.4284950792789459,7.09459114074707,6.385136127471924,0.42596107721328735
42,7.174209117889404,0.42464083433151245,7.254797458648682,6.529316425323486,0.42450475692749023
43,7.208025932312012,0.4231739342212677,7.310084342956543,6.579079627990723,0.42110806703567505
44,7.119974613189697,0.4199599027633667,7.114034175872803,6.402627944946289,0.4185653328895569
45,7.0281195640563965,0.41638442873954773,7.2135233879089355,6.492175579071045,0.415351539850235
46,7.177309036254883,0.414315789937973,7.204658508300781,6.484190464019775,0.4132288098335266
47,7.087441444396973,0.41189447045326233,7.226168632507324,6.503549098968506,0.4116116762161255
48,7.120420932769775,0.4089967906475067,6.907005786895752,6.216306209564209,0.40800926089286804
