epoch,categorical_crossentropy,loss,mae,val_categorical_crossentropy,val_loss,val_mae
0,1.9319939613342285,1.5475128889083862,0.08503854274749756,1.826591968536377,1.4638975858688354,0.0836591050028801
1,1.8400989770889282,1.4749279022216797,0.08342438191175461,1.8173308372497559,1.4520678520202637,0.08220568299293518
2,1.834597110748291,1.4661877155303955,0.08349456638097763,1.8190789222717285,1.4540387392044067,0.07899019867181778
3,1.8342564105987549,1.468210220336914,0.08341342210769653,1.8149969577789307,1.4611035585403442,0.0831255316734314
4,1.8328088521957397,1.4654624462127686,0.08332384377717972,1.8132022619247437,1.453183650970459,0.08346275985240936
5,1.83234441280365,1.4632219076156616,0.08332610875368118,1.827245831489563,1.4625996351242065,0.08598209172487259
6,1.8320670127868652,1.4633550643920898,0.08344382047653198,1.8106985092163086,1.4548416137695312,0.08194385468959808
7,1.8319804668426514,1.4640834331512451,0.0834122896194458,1.810594916343689,1.4372475147247314,0.08254557847976685
8,1.8303742408752441,1.4666963815689087,0.08334670960903168,1.8123952150344849,1.4445576667785645,0.08007046580314636
9,1.8310307264328003,1.4619619846343994,0.08327870070934296,1.813870906829834,1.4504990577697754,0.08468727767467499
10,1.8304071426391602,1.4644248485565186,0.08350128680467606,1.8152178525924683,1.44748055934906,0.08171331882476807
11,1.830265998840332,1.459862470626831,0.08322642743587494,1.8076910972595215,1.4468194246292114,0.0816221684217453
12,1.8299098014831543,1.4637987613677979,0.08327078819274902,1.8104039430618286,1.4464839696884155,0.08409736305475235
13,1.8289949893951416,1.4623053073883057,0.08324233442544937,1.8183788061141968,1.452425479888916,0.08189945667982101
14,1.8295094966888428,1.4646730422973633,0.08329346776008606,1.8168368339538574,1.4560712575912476,0.0837763100862503
15,1.8280293941497803,1.4647687673568726,0.08326481282711029,1.8141977787017822,1.4484702348709106,0.08278395980596542
16,1.8274880647659302,1.4597924947738647,0.0832410529255867,1.8119163513183594,1.4485496282577515,0.0836542472243309
17,1.8267492055892944,1.460322618484497,0.08325552940368652,1.8090529441833496,1.4580682516098022,0.08287730067968369
18,1.8272125720977783,1.4588632583618164,0.08319095522165298,1.811924934387207,1.4388837814331055,0.0826270803809166
19,1.8267974853515625,1.45908522605896,0.083156056702137,1.817089557647705,1.457936406135559,0.08360770344734192
20,1.8268017768859863,1.4578126668930054,0.08325206488370895,1.830194354057312,1.4582735300064087,0.08280049264431
21,1.8269978761672974,1.4616947174072266,0.0831998959183693,1.8174721002578735,1.4488630294799805,0.08305705338716507
22,1.8265918493270874,1.4591050148010254,0.08315453678369522,1.815902590751648,1.4457634687423706,0.08418812602758408
