epoch,categorical_crossentropy,loss,val_categorical_crossentropy,val_loss
0,2.984053373336792,2.984053373336792,2.6845736503601074,2.6845736503601074
1,2.7813966274261475,2.7813966274261475,2.5534634590148926,2.5534634590148926
2,2.6383509635925293,2.6383509635925293,2.413144588470459,2.413144588470459
3,2.5701727867126465,2.5701727867126465,2.315572500228882,2.315572500228882
4,2.4937100410461426,2.4937100410461426,2.2193198204040527,2.2193198204040527
5,2.399958372116089,2.399958372116089,2.1463983058929443,2.1463983058929443
6,2.3293662071228027,2.3293662071228027,2.088179349899292,2.088179349899292
7,2.2703845500946045,2.2703845500946045,2.0396389961242676,2.0396389961242676
8,2.222750663757324,2.222750663757324,1.989721417427063,1.989721417427063
9,2.179305076599121,2.179305076599121,1.9475206136703491,1.9475206136703491
10,2.1233696937561035,2.1233696937561035,1.9194586277008057,1.9194586277008057
11,2.089815139770508,2.089815139770508,1.8735618591308594,1.8735618591308594
12,2.045675277709961,2.045675277709961,1.8499202728271484,1.8499202728271484
13,1.9891908168792725,1.9891908168792725,1.8259371519088745,1.8259371519088745
14,1.9617092609405518,1.9617092609405518,1.798301339149475,1.798301339149475
15,1.936645269393921,1.936645269393921,1.7843605279922485,1.7843605279922485
16,1.9085280895233154,1.9085280895233154,1.7622431516647339,1.7622431516647339
17,1.8791742324829102,1.8791742324829102,1.7392568588256836,1.7392568588256836
18,1.8305879831314087,1.8305879831314087,1.7185970544815063,1.7185970544815063
19,1.8190885782241821,1.8190885782241821,1.6958585977554321,1.6958585977554321
20,1.7806285619735718,1.7806285619735718,1.6771595478057861,1.6771595478057861
21,1.7586523294448853,1.7586523294448853,1.6648262739181519,1.6648262739181519
22,1.7363568544387817,1.7363568544387817,1.634954571723938,1.634954571723938
23,1.6995710134506226,1.6995710134506226,1.6298034191131592,1.6298034191131592
24,1.6795765161514282,1.6795765161514282,1.6128357648849487,1.6128357648849487
25,1.6558040380477905,1.6558040380477905,1.604338526725769,1.604338526725769
26,1.6457682847976685,1.6457682847976685,1.593580961227417,1.593580961227417
27,1.619696021080017,1.619696021080017,1.57810378074646,1.57810378074646
28,1.6027731895446777,1.6027731895446777,1.574339747428894,1.574339747428894
29,1.589676856994629,1.589676856994629,1.5687015056610107,1.5687015056610107
30,1.572994589805603,1.572994589805603,1.5504484176635742,1.5504484176635742
31,1.5401076078414917,1.5401076078414917,1.5606426000595093,1.5606426000595093
32,1.5355418920516968,1.5355418920516968,1.5414100885391235,1.5414100885391235
33,1.5152335166931152,1.5152335166931152,1.5175491571426392,1.5175491571426392
34,1.505375862121582,1.505375862121582,1.5250599384307861,1.5250599384307861
35,1.4762489795684814,1.4762489795684814,1.5059438943862915,1.5059438943862915
36,1.4702528715133667,1.4702528715133667,1.5046286582946777,1.5046286582946777
37,1.4505336284637451,1.4505336284637451,1.5091503858566284,1.5091503858566284
38,1.4486232995986938,1.4486232995986938,1.4921125173568726,1.4921125173568726
39,1.4260343313217163,1.4260343313217163,1.494303822517395,1.494303822517395
40,1.3967640399932861,1.3967640399932861,1.481844186782837,1.481844186782837
41,1.3796271085739136,1.3796271085739136,1.4733794927597046,1.4733794927597046
42,1.3712304830551147,1.3712304830551147,1.460383415222168,1.460383415222168
43,1.3631452322006226,1.3631452322006226,1.481442928314209,1.481442928314209
44,1.363211750984192,1.363211750984192,1.459607481956482,1.459607481956482
45,1.3458081483840942,1.3458081483840942,1.449133276939392,1.449133276939392
46,1.3149991035461426,1.3149991035461426,1.436183214187622,1.436183214187622
47,1.3157293796539307,1.3157293796539307,1.4291625022888184,1.4291625022888184
48,1.3039339780807495,1.3039339780807495,1.4284733533859253,1.4284733533859253
49,1.2765192985534668,1.2765192985534668,1.4172937870025635,1.4172937870025635
50,1.2722206115722656,1.2722206115722656,1.4059085845947266,1.4059085845947266
51,1.2611762285232544,1.2611762285232544,1.4086670875549316,1.4086670875549316
52,1.2456737756729126,1.2456737756729126,1.4356986284255981,1.4356986284255981
53,1.2358707189559937,1.2358707189559937,1.405474305152893,1.405474305152893
54,1.2303369045257568,1.2303369045257568,1.4022271633148193,1.4022271633148193
55,1.2160052061080933,1.2160052061080933,1.414852499961853,1.414852499961853
56,1.2181001901626587,1.2181001901626587,1.3897881507873535,1.3897881507873535
57,1.198819875717163,1.198819875717163,1.4166868925094604,1.4166868925094604
58,1.1786861419677734,1.1786861419677734,1.3789409399032593,1.3789409399032593
59,1.1801689863204956,1.1801689863204956,1.388769507408142,1.388769507408142
60,1.1820144653320312,1.1820144653320312,1.4015583992004395,1.4015583992004395
61,1.1500216722488403,1.1500216722488403,1.3716373443603516,1.3716373443603516
62,1.1469614505767822,1.1469614505767822,1.3892390727996826,1.3892390727996826
63,1.1299327611923218,1.1299327611923218,1.3675730228424072,1.3675730228424072
64,1.129950761795044,1.129950761795044,1.3879876136779785,1.3879876136779785
65,1.1203137636184692,1.1203137636184692,1.4000728130340576,1.4000728130340576
66,1.1007311344146729,1.1007311344146729,1.3502938747406006,1.3502938747406006
67,1.0860991477966309,1.0860991477966309,1.3651951551437378,1.3651951551437378
68,1.0896776914596558,1.0896776914596558,1.378491759300232,1.378491759300232
69,1.0593985319137573,1.0593985319137573,1.3490231037139893,1.3490231037139893
70,1.0688482522964478,1.0688482522964478,1.3725614547729492,1.3725614547729492
71,1.0609689950942993,1.0609689950942993,1.3511286973953247,1.3511286973953247
72,1.0511530637741089,1.0511530637741089,1.3566062450408936,1.3566062450408936
73,1.0434452295303345,1.0434452295303345,1.3579118251800537,1.3579118251800537
