epoch,categorical_crossentropy,loss,val_categorical_crossentropy,val_loss
0,3.1734507083892822,3.1734507083892822,2.770820140838623,2.770820140838623
1,3.136655807495117,3.136655807495117,2.7444217205047607,2.7444217205047607
2,3.0909030437469482,3.0909030437469482,2.730286121368408,2.730286121368408
3,3.024045705795288,3.024045705795288,2.7096729278564453,2.7096729278564453
4,3.0377862453460693,3.0377862453460693,2.6928842067718506,2.6928842067718506
5,2.980151891708374,2.980151891708374,2.673022508621216,2.673022508621216
6,2.941316604614258,2.941316604614258,2.6420581340789795,2.6420581340789795
7,2.8868000507354736,2.8868000507354736,2.6202666759490967,2.6202666759490967
8,2.893947124481201,2.893947124481201,2.6028177738189697,2.6028177738189697
9,2.86214280128479,2.86214280128479,2.580662488937378,2.580662488937378
10,2.86824107170105,2.86824107170105,2.557598352432251,2.557598352432251
11,2.8135738372802734,2.8135738372802734,2.538492441177368,2.538492441177368
12,2.7996227741241455,2.7996227741241455,2.5166091918945312,2.5166091918945312
13,2.784553050994873,2.784553050994873,2.495716094970703,2.495716094970703
14,2.760011672973633,2.760011672973633,2.474785089492798,2.474785089492798
15,2.713226795196533,2.713226795196533,2.452188014984131,2.452188014984131
16,2.7027909755706787,2.7027909755706787,2.436821222305298,2.436821222305298
17,2.672128200531006,2.672128200531006,2.4219696521759033,2.4219696521759033
18,2.6728875637054443,2.6728875637054443,2.4071316719055176,2.4071316719055176
19,2.63973331451416,2.63973331451416,2.3861021995544434,2.3861021995544434
20,2.61883807182312,2.61883807182312,2.368389129638672,2.368389129638672
21,2.6224238872528076,2.6224238872528076,2.3459818363189697,2.3459818363189697
22,2.5982565879821777,2.5982565879821777,2.3311665058135986,2.3311665058135986
23,2.554548740386963,2.554548740386963,2.3136017322540283,2.3136017322540283
24,2.5556628704071045,2.5556628704071045,2.30124568939209,2.30124568939209
25,2.536219358444214,2.536219358444214,2.2781190872192383,2.2781190872192383
26,2.506582736968994,2.506582736968994,2.257054090499878,2.257054090499878
27,2.50032639503479,2.50032639503479,2.2373342514038086,2.2373342514038086
28,2.4960343837738037,2.4960343837738037,2.2161431312561035,2.2161431312561035
29,2.460333824157715,2.460333824157715,2.199876070022583,2.199876070022583
30,2.4497063159942627,2.4497063159942627,2.1850762367248535,2.1850762367248535
31,2.4427709579467773,2.4427709579467773,2.162409543991089,2.162409543991089
32,2.3948023319244385,2.3948023319244385,2.1452040672302246,2.1452040672302246
