epoch,categorical_crossentropy,loss,val_categorical_crossentropy,val_loss
0,3.442378520965576,3.442378520965576,2.7839102745056152,2.7839102745056152
1,3.1666998863220215,3.1666998863220215,2.6551473140716553,2.6551473140716553
2,2.9576830863952637,2.9576830863952637,2.496962308883667,2.496962308883667
3,2.8218741416931152,2.8218741416931152,2.330350875854492,2.330350875854492
4,2.6600756645202637,2.6600756645202637,2.193572759628296,2.193572759628296
5,2.5656604766845703,2.5656604766845703,2.0921177864074707,2.0921177864074707
6,2.435495376586914,2.435495376586914,2.007356643676758,2.007356643676758
7,2.345395088195801,2.345395088195801,1.9376850128173828,1.9376850128173828
8,2.2746126651763916,2.2746126651763916,1.8750489950180054,1.8750489950180054
9,2.226552963256836,2.226552963256836,1.821692943572998,1.821692943572998
10,2.16127347946167,2.16127347946167,1.786913514137268,1.786913514137268
11,2.102628469467163,2.102628469467163,1.7442452907562256,1.7442452907562256
12,2.0666613578796387,2.0666613578796387,1.721500277519226,1.721500277519226
13,2.014359712600708,2.014359712600708,1.6956288814544678,1.6956288814544678
14,1.9854354858398438,1.9854354858398438,1.6759569644927979,1.6759569644927979
15,1.9445205926895142,1.9445205926895142,1.661816954612732,1.661816954612732
16,1.9148387908935547,1.9148387908935547,1.6381269693374634,1.6381269693374634
17,1.8929964303970337,1.8929964303970337,1.624037265777588,1.624037265777588
18,1.8635971546173096,1.8635971546173096,1.6097368001937866,1.6097368001937866
19,1.8293404579162598,1.8293404579162598,1.5910422801971436,1.5910422801971436
20,1.8101098537445068,1.8101098537445068,1.5704960823059082,1.5704960823059082
21,1.784704566001892,1.784704566001892,1.5621671676635742,1.5621671676635742
22,1.7672775983810425,1.7672775983810425,1.5525124073028564,1.5525124073028564
23,1.7492142915725708,1.7492142915725708,1.5419762134552002,1.5419762134552002
24,1.7342168092727661,1.7342168092727661,1.529615879058838,1.529615879058838
25,1.7007112503051758,1.7007112503051758,1.519628882408142,1.519628882408142
26,1.6922577619552612,1.6922577619552612,1.5089526176452637,1.5089526176452637
27,1.6579450368881226,1.6579450368881226,1.4995067119598389,1.4995067119598389
28,1.6442421674728394,1.6442421674728394,1.4905097484588623,1.4905097484588623
29,1.6337050199508667,1.6337050199508667,1.486241102218628,1.486241102218628
30,1.6261924505233765,1.6261924505233765,1.4714932441711426,1.4714932441711426
31,1.6117836236953735,1.6117836236953735,1.4723106622695923,1.4723106622695923
32,1.5915322303771973,1.5915322303771973,1.4558024406433105,1.4558024406433105
33,1.586531400680542,1.586531400680542,1.453863263130188,1.453863263130188
34,1.56600821018219,1.56600821018219,1.4500207901000977,1.4500207901000977
35,1.5716381072998047,1.5716381072998047,1.4422045946121216,1.4422045946121216
36,1.550904393196106,1.550904393196106,1.4320127964019775,1.4320127964019775
37,1.5307810306549072,1.5307810306549072,1.4210551977157593,1.4210551977157593
38,1.5192748308181763,1.5192748308181763,1.4199258089065552,1.4199258089065552
39,1.511743426322937,1.511743426322937,1.4120148420333862,1.4120148420333862
40,1.4936871528625488,1.4936871528625488,1.4084956645965576,1.4084956645965576
41,1.489066481590271,1.489066481590271,1.3975403308868408,1.3975403308868408
42,1.4877790212631226,1.4877790212631226,1.3942054510116577,1.3942054510116577
43,1.487951397895813,1.487951397895813,1.3961577415466309,1.3961577415466309
44,1.464914083480835,1.464914083480835,1.3873095512390137,1.3873095512390137
45,1.4617480039596558,1.4617480039596558,1.3819490671157837,1.3819490671157837
46,1.4587624073028564,1.4587624073028564,1.383498191833496,1.383498191833496
47,1.4450401067733765,1.4450401067733765,1.3790968656539917,1.3790968656539917
48,1.4364378452301025,1.4364378452301025,1.3689476251602173,1.3689476251602173
